AÑO_ACTIVO;CODIGO_BUQUE;CODIGO_UE;CODIGO_CFR;NOMBRE_BUQUE;MATRICULA;FOLIO;DISTINTIVO;LISTA;CENSOPORMODALIDAD;CALADERO;MODALIDAD;LABORATORIO_PTOBASE;CODIGO_PUERTO_BASE;PUERTO_BASE;VERNACULO;PROVINCIA;AUTONOMIA_PUERTO_BASE;ESTADO;PAIS_EXPORTACION;FECHA_ALTA_CENSO;FECHA_SITUACION;FECHA_ENTRADA_SERVICIO;IRREGULAR;ESLORA_TOTAL;ESLORA_PP;LOA;ARQUEO_TRB;ARQUEO_GT;SITUACION_GT;POTENCIA_CV;POTENCIA_KW;TIPO_CASCO;AÑO_CONST
2018;11188;ESP000011188;ESP000011188;CRISTOBAL;MA-3;247    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34300;LA LINEA;LA LINEA DE LA CONCEPCION;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;16/6/1931 0:00:00;NO;8,50;7,25;VL0010;3,27;2,84;DEFINITIVO;60,00;44,15;MADERA;1931
2018;11192;ESP000011192;ESP000011192;NO TE APURES;MA-3;374    ;;3;CERCO EN EL MEDITERRANEO;NO_ICES;;IEO;34200;ALGECIRAS                     ;ALGECIRAS;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;17/1/1976 0:00:00;SI;8,90;7,80;VL0010;5,09;6,79;DEFINITIVO;79,00;58,13;MADERA;1936
2018;11193;ESP000011193;ESP000011193;SANTA FRANCISCA;MA-3;192    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;41300;FUENGIROLA;FUENGIROLA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;22/10/1946 0:00:00;NO;5,80;3,52;VL0010;0,48;0,80;DEFINITIVO;10,00;7,35;MADERA;1946
2018;11194;ESP000011194;ESP000011194;JIMAR;MA-3;299    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;41200;MARBELLA                      ;MARBELLA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;31/12/1987 0:00:00;15/10/2002 0:00:00;25/4/1975 0:00:00;NO;6,17;5,00;VL0010;1,28;1,54;DEFINITIVO;29,00;21,33;MADERA;1975
2018;11197;ESP000011197;ESP000011197;LOS GALDEANOS;MA-3;346    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;41300;FUENGIROLA;FUENGIROLA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;21/10/1982 0:00:00;NO;9,90;7,40;VL0010;5,59;6,36;DEFINITIVO;87,00;64,01;MADERA;1982
2018;11199;ESP000011199;ESP000011199;AGAHATA;MA-3;249    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;41200;MARBELLA;MARBELLA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;23/9/2011 0:00:00;26/11/1962 0:00:00;NO;6,08;3,50;VL0010;0,45;1,12;DEFINITIVO;30,00;22,07;MADERA;1962
2018;11204;ESP000011204;ESP000011204;HERMANOS MONTERO CAZORLA;MA-3;287    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;41300;FUENGIROLA;FUENGIROLA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;8/10/2008 0:00:00;12/6/1970 0:00:00;NO;6,65;5,40;VL0010;1,48;1,21;DEFINITIVO;29,00;21,33;MADERA;1970
2018;11234;ESP000011234;ESP000011234;VIRGEN DEL ROSARIO;BA-5;972    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64400;SAN FELIU DE GUIXOLS          ;SANT FELIU DE GUÍXOLS;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/2/2011 0:00:00;20/8/1949 0:00:00;NO;4,05;;VL0010;1,02;0,72;DEFINITIVO;;;MADERA;1949
2018;11236;ESP000011236;ESP000011236;JOAQUINA;BA-4;1459   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64420;LLORET DE MAR;LLORET DE MAR;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;6/2/1980 0:00:00;NO;3,95;;VL0010;0,96;0,72;DEFINITIVO;15,00;11,03;POLIESTER;1974
2018;11255;ESP000011255;ESP000011255;MARI LOLI;CO-7;3136   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;20/6/1972 0:00:00;NO;6,55;5,30;VL0010;1,17;1,12;DEFINITIVO;6,00;4,41;MADERA;1972
2018;11257;ESP000011257;ESP000011257;NOSA VIRXEN DO LORETO;CO-7;3499   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22200;A CORUÑA;A CORUÑA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;20/10/1983 0:00:00;NO;13,73;;VL1218;9,36;13,00;DEFINITIVO;128,00;94,18;MADERA;1982
2018;11270;ESP000011270;ESP000011270;VICTORINA;VILL-3;5547   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;27/12/1945 0:00:00;NO;5,45;;VL0010;2,00;0,90;DEFINITIVO;9,00;6,62;MADERA;1945
2018;11283;ESP000011283;ESP000011283;JOSE Y FERNANDA;MA-4;2926   ;;3;ARRASTRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;IEO;42200;ALMERIA                       ;ALMERIA;ALMERÍA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;29/1/1981 0:00:00;NO;14,18;12,04;VL1218;9,23;13,89;DEFINITIVO;150,00;110,37;MADERA;1981
2018;11311;ESP000011311;ESP000011311;OVIDIO;CO-4;1690   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA                          ;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;17/5/2011 0:00:00;20/8/1979 0:00:00;NO;6,10;;VL0010;1,22;1,69;DEFINITIVO;24,89;18,31;POLIESTER;1979
2018;11312;ESP000011312;ESP000011312;PEPITA CONSUELO;CO-4;617    ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22530;LIRA-CARNOTA                  ;CARNOTA (LIRA);A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;28/5/1932 0:00:00;NO;6,10;;VL0010;0,95;1,53;DEFINITIVO;40,00;29,43;POLIESTER;1932
2018;11315;ESP000011315;ESP000011315;CUATRO HERMANOS;CO-4;318    ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22530;LIRA-CARNOTA                  ;CARNOTA (LIRA);A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;14/9/1920 0:00:00;NO;6,10;;VL0010;1,13;1,42;DEFINITIVO;40,00;29,43;POLIESTER;1920
2018;11322;ESP000011322;ESP000011322;BUEN VIAJE;CO-4;1287   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;21320;CEDEIRA;CEDEIRA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;25/5/1962 0:00:00;NO;4,70;;VL0010;1,03;0,61;DEFINITIVO;15,00;11,03;POLIESTER;1962
2018;11332;ESP000011332;ESP000011332;MARIA LUISA;CO-4;1778   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22420;MUGIA;MUXIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;26/11/1979 0:00:00;NO;5,15;;VL0010;0,94;0,99;DEFINITIVO;40,00;29,43;POLIESTER;1979
2018;11338;ESP000011338;ESP000011338;SEGUNDA VIRGEN DE LA BARCA;CO-4;1273   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22420;MUGIA;MUXIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;16/12/1961 0:00:00;NO;4,90;;VL0010;0,60;0,83;DEFINITIVO;25,00;18,39;POLIESTER;1961
2018;11342;ESP000011342;ESP000011342;COSTA DEL MAR;CO-4;1758   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22320;MALPICA DE BERGANTIÑOS        ;MALPICA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;30/9/1979 0:00:00;NO;6,90;;VL0010;1,24;1,35;DEFINITIVO;25,00;18,39;MADERA;1979
2018;11364;ESP000011364;ESP000011364;SIEMPRE RUFO;CO-4;1635   ;EA6245;3;PALANGRE DE FONDO EN CANTABRICO NW;1;PALANGRE;IEO;13400;SANTANDER                     ;SANTANDER;CANTABRIA;CANTABRIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/12/1976 0:00:00;NO;18,40;16,03;VL1824;42,78;53,87;DEFINITIVO;230,00;169,24;MADERA;1976
2018;11391;ESP000011391;ESP000011391;SANDRA;CO-4;1716   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22420;MUGIA;MUXIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;22/7/1979 0:00:00;NO;5,70;;VL0010;1,14;1,18;DEFINITIVO;25,00;18,39;POLIESTER;1979
2018;11411;ESP000011411;ESP000011411;VAMOS INDO;CO-4;1596   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22200;A CORUÑA;A CORUÑA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;24/6/1974 0:00:00;NO;6,20;;VL0010;0,88;1,22;DEFINITIVO;27,00;19,86;MADERA;1974
2018;11433;ESP000011433;ESP000011433;ELY;CO-4;1461   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22410;CAMELLE;CAMELLE;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;18/11/1971 0:00:00;NO;6,18;;VL0010;1,19;1,94;DEFINITIVO;25,00;18,39;POLIESTER;1971
2018;11444;ESP000011444;ESP000011444;SEGUNDO SAN MARTIN;VILL-3;9184   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22310;LAGE                          ;LAXE;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;24/5/1979 0:00:00;NO;8,85;;VL0010;3,68;2,82;DEFINITIVO;32,00;23,54;MADERA;1979
2018;11464;ESP000011464;ESP000011464;HORTENSIA UNO;CT-2;1039   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;52400;VILLAJOYOSA                   ;LA VILA JOIOSA;ALICANTE;VALENCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;21/8/1973 0:00:00;NO;5,30;;VL0010;1,90;2,38;DEFINITIVO;16,00;11,77;MADERA;1973
2018;11465;ESP000011465;ESP000011465;LUCIA;AT-3;1985   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;51300;MAZARRON;MAZARRÓN;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;3/7/1962 0:00:00;NO;5,80;4,64;VL0010;1,23;0,88;DEFINITIVO;6,00;4,41;MADERA;1962
2018;11468;ESP000011468;ESP000011468;ROSA DEL MAR;CT-3;585    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;51300;MAZARRON;MAZARRÓN;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;3/7/1969 0:00:00;NO;8,30;7,00;VL0010;3,90;2,54;DEFINITIVO;40,00;29,43;MADERA;1969
2018;11470;ESP000011470;ESP000011470;LOS ANTONIOS;CT-3;612    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;52200;SANTA POLA                    ;SANTA POLA;ALICANTE;VALENCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;3/3/2010 0:00:00;3/12/1982 0:00:00;NO;5,70;;VL0010;1,65;1,05;DEFINITIVO;26,00;19,13;MADERA;1981
2018;11471;ESP000011471;ESP000011471;CUATRO DE MAYO;CT-2;996    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;51110;CARBONERAS;CARBONERAS;ALMERÍA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;13/12/2012 0:00:00;26/5/1962 0:00:00;NO;5,95;4,20;VL0010;0,84;1,46;DEFINITIVO;7,00;5,15;POLIESTER;1961
2018;11472;ESP000011472;ESP000011472;HERMANOS MARTINEZ;CT-3;614    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;51300;MAZARRON;MAZARRÓN;REGIÓN DE MURCIA;MURCIA;H - A.P. POR REACTIVACION;;10/5/1989 0:00:00;3/9/2015 0:00:00;1/12/1983 0:00:00;NO;6,60;5,30;VL0010;2,18;1,54;DEFINITIVO;30,00;22,07;MADERA;1983
2018;11473;ESP000011473;ESP000011473;EL CAENAS;CT-3;613    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;51200;AGUILAS                       ;AGUILAS                       ;REGIÓN DE MURCIA;MURCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;16/3/1983 0:00:00;NO;6,56;5,58;VL0010;2,32;1,47;DEFINITIVO;30,00;22,07;MADERA;1982
2018;11480;ESP000011480;ESP000011480;MARIA JOSEFA;MA-4;2899   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;42200;ALMERIA                       ;ALMERIA;ALMERÍA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/1/1981 0:00:00;NO;7,40;5,40;VL0010;2,32;1,64;DEFINITIVO;20,00;14,71;MADERA;1981
2018;11483;ESP000011483;ESP000011483;NUESTRA SEÑORA DEL CARMEN;MA-4;2642   ;;3;CERCO EN EL MEDITERRANEO;NO_ICES;;IEO;41500;VELEZ-MALAGA;VELEZ-MALAGA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/1/1955 0:00:00;NO;14,30;;VL1218;8,16;21,13;DEFINITIVO;97,00;71,37;MADERA;1949
2018;11493;ESP000011493;ESP000011493;JUANA;BA-3;2621   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64300;ARENYS DE MAR;ARENYS DE MAR;BARCELONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;23/7/1929 0:00:00;NO;7,75;;VL0010;3,16;2,67;DEFINITIVO;69,00;50,77;MADERA;1929
2018;11494;ESP000011494;ESP000011494;SAN PANCRACIO;MA-5;844    ;;3;CERCO EN EL MEDITERRANEO;NO_ICES;;IEO;41500;VELEZ-MALAGA;VELEZ-MALAGA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;24/5/1968 0:00:00;NO;9,90;5,60;VL0010;1,80;4,27;DEFINITIVO;30,00;22,07;MADERA;1968
2018;11514;ESP000011514;ESP000011514;VIRGEN DEL MAR;AL-3;265    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34300;LA LINEA;LA LINEA DE LA CONCEPCION;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/1/1929 0:00:00;NO;6,40;5,25;VL0010;2,30;1,16;DEFINITIVO;33,00;24,28;MADERA;1928
2018;11517;ESP000011517;ESP000011517;RODRIGUEZ;AL-3;372    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;41100;ESTEPONA                      ;ESTEPONA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;8/2/1973 0:00:00;NO;7,00;6,10;VL0010;2,61;2,65;DEFINITIVO;37,00;27,22;MADERA;1972
2018;11524;ESP000011524;ESP000011524;MATILDE;AL-3;295    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;41100;ESTEPONA                      ;ESTEPONA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;6/6/2013 0:00:00;26/7/1953 0:00:00;NO;6,35;;VL0010;1,15;1,29;DEFINITIVO;5,00;3,67;MADERA;1953
2018;11529;ESP000011529;ESP000011529;VANIROSI;AL-3;371    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34300;LA LINEA;LA LINEA DE LA CONCEPCION;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;11/1/1974 0:00:00;NO;7,22;;VL0010;1,24;1,55;DEFINITIVO;26,00;19,13;MADERA;1973
2018;11532;ESP000011532;ESP000011532;MAGINA;AL-3;341    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;41200;MARBELLA                      ;MARBELLA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;14/6/1948 0:00:00;NO;9,05;7,60;VL0010;3,80;3,65;DEFINITIVO;25,00;18,39;MADERA;1948
2018;11535;ESP000011535;ESP000011535;LOS MELLIZOS;AL-3;379    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34300;LA LINEA;LA LINEA DE LA CONCEPCION;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;10/8/1937 0:00:00;NO;8,80;4,85;VL0010;1,40;2,92;DEFINITIVO;38,00;27,96;MADERA;1937
2018;11537;ESP000011537;ESP000011537;MARIA DE LA CONCEPCION;AL-3;293    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34300;LA LINEA;LA LINEA DE LA CONCEPCION;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;3/6/1955 0:00:00;NO;7,35;5,80;VL0010;1,05;2,42;DEFINITIVO;24,00;17,66;MADERA;1955
2018;11539;ESP000011539;ESP000011539;ADELAIDA;AL-3;198    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34300;LA LINEA;LA LINEA DE LA CONCEPCION;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/9/1922 0:00:00;NO;7,27;5,10;VL0010;2,32;1,92;DEFINITIVO;25,00;18,39;MADERA;1922
2018;11540;ESP000011540;ESP000011540;JOSE TOMILLERO;AL-2;1754   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;41100;ESTEPONA;ESTEPONA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;5/8/1976 0:00:00;NO;6,55;6,25;VL0010;2,46;1,68;DEFINITIVO;20,00;14,71;MADERA;1976
2018;11543;ESP000011543;ESP000011543;ANA SEGUNDA;AL-3;345    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34100;TARIFA;TARIFA;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;11/8/1978 0:00:00;NO;8,48;6,80;VL0010;4,67;3,26;DEFINITIVO;60,00;44,15;MADERA;1977
2018;11548;ESP000011548;ESP000011548;CUATRO HERMANOS;AL-3;361    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;41100;ESTEPONA;ESTEPONA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;21/1/1948 0:00:00;NO;6,00;4,60;VL0010;0,72;0,99;DEFINITIVO;10,00;7,35;MADERA;1947
2018;11552;ESP000011552;ESP000011552;ESPAÑA;AL-3;227    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;41100;ESTEPONA;ESTEPONA;MÁLAGA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;3/3/2010 0:00:00;14/5/1947 0:00:00;NO;5,76;;VL0010;0,95;1,10;DEFINITIVO;30,00;22,07;MADERA;1947
2018;11554;ESP000011554;ESP000011554;FRANCISCA;AL-2;946    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;34300;LA LINEA;LA LINEA DE LA CONCEPCION;CÁDIZ;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;2/8/1926 0:00:00;SI;8,42;6,75;VL0010;2,04;3,95;DEFINITIVO;33,00;24,28;MADERA;1926
2018;11565;ESP000011565;ESP000011565;MARINER II;BA-6;2236   ;EB2495;3;ARRASTRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;;64710;LLANSA;LLANÇÁ;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;28/2/1965 0:00:00;NO;21,40;19,85;VL1824;57,17;66,20;DEFINITIVO;320,00;235,46;MADERA;1965
2018;11576;ESP000011576;ESP000011576;MONTSERRAT;BA-6;2278   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64600;ROSES;ROSES                         ;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;13/12/2012 0:00:00;25/1/1978 0:00:00;NO;6,60;6,40;VL0010;2,76;1,32;DEFINITIVO;19,00;13,98;MADERA;1978
2018;11587;ESP000011587;ESP000011587;L'EMPORDA DOS;BA-6;2336   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64620;LA ESCALA                     ;L'ESCALA;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/2/1983 0:00:00;NO;8,25;7,24;VL0010;4,63;3,65;DEFINITIVO;44,00;32,37;POLIESTER;1983
2018;11591;ESP000011591;ESP000011591;AM;BA-6;2325   ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64600;ROSES;ROSES                         ;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;28/10/1981 0:00:00;NO;5,24;4,99;VL0010;1,72;0,75;DEFINITIVO;12,00;8,83;POLIESTER;1981
2018;11592;ESP000011592;ESP000011592;NUESTRA SEÑORA DEL CARMEN;CT-5;832    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;63110;CASAS DE ALCANAR              ;LES CASES D'ALCANAR;TARRAGONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;10/12/1971 0:00:00;NO;8,86;;VL0010;4,85;3,35;DEFINITIVO;38,00;27,96;MADERA;1971
2018;11594;ESP000011594;ESP000011594;REY;BA-1;1128   ;;3;CERCO EN EL MEDITERRANEO;NO_ICES;;;64600;ROSES;ROSES                         ;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;21/5/1967 0:00:00;NO;9,38;7,77;VL0010;4,80;4,01;DEFINITIVO;69,00;50,77;MADERA;1966
2018;11596;ESP000011596;ESP000011596;COSTA CLARA;BA-7;888    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;64600;ROSES;ROSES                         ;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;24/1/2018 0:00:00;25/2/1949 0:00:00;NO;7,05;6,78;VL0010;3,10;1,54;DEFINITIVO;20,00;14,71;MADERA;1949
2018;11599;ESP000011599;ESP000011599;L'AMPURDANESA;BA-6;2014   ;EA8673;3;ARRASTRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;;64600;ROSES;ROSES                         ;GIRONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;13/12/2012 0:00:00;10/4/1956 0:00:00;NO;17,47;15,18;VL1218;40,40;34,64;DEFINITIVO;120,00;88,30;MADERA;1956
2018;11614;ESP000011614;ESP000011614;EUGENIO CHAU;CP-2;941    ;;3;ARRASTRE DE FONDO EN EL MEDITERRANEO;NO_ICES;;IEO;62310;BENICARLO;BENICARLÓ;CASTELLÓN;VALENCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;13/6/1924 0:00:00;NO;13,48;;VL1218;15,01;16,29;DEFINITIVO;76,00;55,92;MADERA;1922
2018;11618;ESP000011618;ESP000011618;RIO DE LA PLATA;HU-2;1218   ;;3;ARTES MENORES  EN EL GOLFO DE CADIZ;2;MENORES;IEO;31310;PUNTA UMBRIA                  ;PUNTA UMBRIA;HUELVA;ANDALUCIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;7/10/2002 0:00:00;1/7/1946 0:00:00;NO;10,80;;VL1012;5,04;9,57;DEFINITIVO;40,00;29,43;MADERA;1946
2018;11649;ESP000011649;ESP000011649;ROSITA VERAL;CP-1;109    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;;63100;S.CARLOS DE LA RAPITA;SANT CARLES DE LA RÀPITA;TARRAGONA;CATALUÑA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;1/1/1908 0:00:00;NO;8,40;;VL0010;3,86;5,25;DEFINITIVO;30,00;22,07;MADERA;1908
2018;11651;ESP000011651;ESP000011651;L'ESTELLER;CP-2;888    ;EB3165;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;;IEO;62100;BURRIANA;BORRIANA;CASTELLÓN;VALENCIA;HUNDIDO VIA DE AGUA;;10/5/1989 0:00:00;9/2/2018 0:00:00;26/5/1955 0:00:00;NO;7,20;;VL0010;2,22;1,52;DEFINITIVO;25,00;18,39;MADERA;1955
2018;11667;ESP000011667;ESP000011667;SEGUNDO MARENGO;MA-3;310    ;;3;ARTES MENORES EN EL MEDITERRANEO;NO_ICES;NO_ICES;IEO;43100;CEUTA;CEUTA;CEUTA;CEUTA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;16/3/1979 0:00:00;NO;10,20;8,50;VL1012;6,80;6,59;DEFINITIVO;60,00;44,15;MADERA;1978
2018;11686;ESP000011686;ESP000011686;HERMANOS NUÑEZ;VILL-1;4256   ;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23120;CORRUBEDO;CORRUBEDO;A CORUÑA;GALICIA;ALTA DEFINITIVA;;10/5/1989 0:00:00;10/5/1989 0:00:00;13/3/1972 0:00:00;NO;5,65;4,25;VL0010;0,87;0,96;DEFINITIVO;21,00;15,45;MADERA;1972
