Id;CODIGO_BUQUE;CODIGO_UE;NOMBRE_BUQUE;MATRICULA;FOLIO;DISTINTIVO;LISTA;CENSOPORMODALIDAD;CALADERO;MODALIDAD;LABORATORIO_PTOBASE;CODIGO_PUERTO_BASE;PUERTO_BASE;VERNACULO;PROVINCIA;AUTONOMIA_PUERTO_BASE;ESTADO;PAIS_EXPORTACION;FECHA_ALTA_CENSO;FECHA_SITUACION;FECHA_ENTRADA_SERVICIO;IRREGULAR;ESLORA_TOTAL;ESLORA_PP;LOA;ARQUEO_TRB;ARQUEO_GT;SITUACION_GT;POTENCIA_CV;POTENCIA_KW;TIPO_CASCO;AÑO_CONST;Observ
6085;58300;ESP000058300;MANUEL Y ROSARIO;SE-1;781;;3;ARTES MENORES  EN EL GOLFO DE CADIZ;2;MENORES;IEO;32100;SANLUCAR DE BARRAMEDA;SANLUCAR DE BARRAMEDA;CADIZ;ANDALUCIA;ALTA DEFINITIVA;;01/06/2005;07/04/2014;30/03/1983;NO;5,099999905;;VL0010;1,320000052;0,670000017;DEFINITIVO;;;MADERA;1983;
6086;58301;ESP000058301;CHAFALLEIRO;VI-2;5-04;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24140;CAMPELO;CAMPELO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;06/06/2005;22/06/2006;14/03/2005;NO;6,210000038;5,840000153;VL0010;1,879999995;1,5;DEFINITIVO;30;22,07505608;POLIESTER;2004;
6087;58302;ESP000058302;CARLOS ALBERTO;VI-2;4-04;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24130;COMBARRO;COMBARRO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;06/06/2005;06/06/2005;08/02/2005;NO;6,210000038;5,840000153;VL0010;1,899999976;1,519999981;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6088;58304;ESP000058304;GALENA;VILL-1;11-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23100;STA. EUGENIA RIVEIRA;RIBEIRA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;13/06/2005;19/01/2006;16/05/2005;NO;6,03000021;5,599999905;VL0010;2,809999943;1,519999981;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6089;58306;ESP000058306;A ROIBA;FE-4;4-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;21400;EL FERROL;FERROL;A CORUÑA;GALICIA;ALTA DEFINITIVA;;22/06/2005;28/07/2005;17/03/2005;NO;6,03000021;;VL0010;2,809999943;1,519999981;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6090;58307;ESP000058307;RINCHA M;FE-4;5-04;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;21400;EL FERROL;FERROL;A CORUÑA;GALICIA;ALTA DEFINITIVA;;23/06/2005;15/12/2005;17/03/2005;NO;6,03000021;5,239999771;VL0010;2,809999943;1,519999981;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6091;58308;ESP000058308;PUNTA DO CABO;CO-3;2-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22320;MALPICA DE BERGANTIÑOS;MALPICA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;29/06/2005;22/06/2006;13/05/2005;NO;6,800000191;;VL0010;3,839999914;1,99000001;DEFINITIVO;20;14,71670341;POLIESTER;2005;
6092;58309;ESP000058309;BRAIS DARIO;CO-4;6-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22400;CAMARIÑAS;CAMARIÑAS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;29/06/2005;20/09/2005;09/05/2005;NO;6,099999905;5,449999809;VL0010;2,640000105;1,580000043;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6093;58311;ESP000058311;NUEVA PIRATA;VILL-3;4-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23100;STA. EUGENIA RIVEIRA;RIBEIRA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;07/07/2005;16/11/2005;27/06/2005;NO;6,099999905;;VL0010;2,640000105;1,600000024;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6094;58312;ESP000058312;OFELIA;VILL-1;8-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23100;STA. EUGENIA RIVEIRA;RIBEIRA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;07/07/2005;20/09/2005;27/06/2005;NO;6,099999905;5,449999809;VL0010;2,640000105;1,5;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6095;58314;ESP000058314;ALA UN;VILL-1;13-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23110;CARREIRA-AGUIÑO;AGUIÑO;A CORUÑA;GALICIA;ALTA DEFINITIVA;;12/07/2005;15/06/2006;22/06/2005;NO;6,03000021;5,599999905;VL0010;2,809999943;1,519999981;DEFINITIVO;50;36,79175949;POLIESTER;2005;
6096;58315;ESP000058315;ALDARA UN;VILL-1;7-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23110;CARREIRA-AGUIÑO;AGUIÑO;A CORUÑA;GALICIA;ALTA DEFINITIVA;;12/07/2005;20/06/2006;21/06/2005;NO;6,03000021;5,599999905;VL0010;2,809999943;1,519999981;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6097;58316;ESP000058316;AARON;CO-7;5-04;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;12/07/2005;06/10/2005;20/06/2005;NO;6,099999905;5,449999809;VL0010;2,640000105;1,580000043;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6098;58317;ESP000058317;LLAPRA;VILL-1;6-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23110;CARREIRA-AGUIÑO;AGUIÑO;A CORUÑA;GALICIA;ALTA DEFINITIVA;;19/07/2005;19/01/2006;21/04/2005;NO;6,5;;VL0010;2,200000048;1,779999971;DEFINITIVO;50;36,79175949;POLIESTER;2005;
6099;58318;ESP000058318;TALIBAN;VILL-3;7-04;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23320;RIANJO;RIANXO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;21/07/2005;21/07/2005;29/03/2005;NO;6,079999924;;VL0010;1,99000001;1,600000024;DEFINITIVO;30;22,07505608;POLIESTER;2004;
6100;58319;ESP000058319;FALCOEIRA;FE-4;10-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;21320;CEDEIRA;CEDEIRA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;03/08/2005;06/02/2006;07/06/2005;NO;5,75;4,75;VL0010;2,5;1,700000048;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6101;58320;ESP000027616;O PIRUCO;CO-4;3-13;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22400;CAMARIÑAS;CAMARIÑAS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;07/10/2013;11/11/2013;13/08/2013;NO;7,480000019;5,980000019;VL0010;4,639999866;2,5;DEFINITIVO;25;18,39587975;POLIESTER;2013;Buque desguazado en el 2013, asignado al 27616 por el nombre de buque
6102;58321;ESP000058321;ANTONIO LUIS UN;CO-3;3-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22300;CORME;CORME;A CORUÑA;GALICIA;ALTA DEFINITIVA;;24/08/2005;07/02/2006;06/04/2005;NO;6,03000021;;VL0010;2,809999943;1,519999981;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6103;58322;ESP000058322;BRISAS DEL MAR;VILL-2;1-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23210;CABO DE CRUZ - BOIRO;CABO DE CRUZ;A CORUÑA;GALICIA;ALTA DEFINITIVA;;01/09/2005;26/01/2006;19/05/2005;NO;6,03000021;;VL0010;2,700000048;1,529999971;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6104;58323;ESP000058323;CAMBESES DOUS;VILL-3;2-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23320;RIANJO;RIANXO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;01/09/2005;01/09/2005;04/05/2005;NO;6,400000095;;VL0010;2,319999933;1,700000048;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6105;58324;ESP000058324;CORES PRIMERO;CO-7;2-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;07/09/2005;06/10/2005;09/02/2005;NO;6,25;;VL0010;1,99000001;1,730000019;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6106;58325;ESP000058325;A CORUÑA;FE-4;3-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;21400;EL FERROL;FERROL;A CORUÑA;GALICIA;ALTA DEFINITIVA;;15/09/2005;06/02/2006;16/05/2005;NO;6,03000021;;VL0010;2,809999943;1,519999981;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6107;58326;ESP000058326;MUNDO UNO;VI-6;3-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24600;BAYONA;BAIONA;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;15/09/2005;19/05/2006;11/08/2005;NO;6,03000021;5,599999905;VL0010;2,809999943;1,519999981;DEFINITIVO;25;18,39587975;POLIESTER;2005;
6108;58328;ESP000058328;NOVA RAIÑA;VILL-3;5-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23510;ISLA DE AROSA;A ILLA DE AROUSA;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;20/09/2005;19/01/2006;28/07/2005;NO;6,75;5,800000191;VL0010;2,50999999;1,50999999;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6109;58329;ESP000058329;ELSA UNO;CO-7;5-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;23/09/2005;24/01/2006;31/05/2005;NO;6,039999962;5,239999771;VL0010;1,909999967;1,519999981;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6110;58330;ESP000058330;CHERI;VILL-1;10-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23110;CARREIRA-AGUIÑO;AGUIÑO;A CORUÑA;GALICIA;ALTA DEFINITIVA;;04/10/2005;07/11/2005;26/04/2005;NO;6,5;6,110000134;VL0010;2,150000095;1,74000001;DEFINITIVO;50;36,79175949;POLIESTER;2005;
6111;58331;ESP000058331;MASCATO UN;FE-4;9-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;21320;CEDEIRA;CEDEIRA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;06/10/2005;05/12/2005;08/06/2005;NO;5,75;5,25;VL0010;2,5;1,700000048;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6112;58332;ESP000058332;ENEKO;CO-2;4-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22200;A CORUÑA;A CORUÑA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;14/10/2005;24/01/2006;11/08/2005;NO;6,019999981;5,349999905;VL0010;2,599999905;1,529999971;DEFINITIVO;25;18,39587975;POLIESTER;2005;
6113;58333;ESP000058333;HELIOS;CO-6;4-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22600;MUROS;MUROS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;14/10/2005;07/02/2006;10/05/2005;NO;6,110000134;;VL0010;1,870000005;1,5;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6114;58334;ESP000058334;SALAO;CO-6;5-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22600;MUROS;MUROS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;14/10/2005;10/02/2006;05/07/2005;NO;6,349999905;5,510000229;VL0010;1,870000005;1,5;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6115;58335;ESP000058335;ALIX;CO-6;2-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22600;MUROS;MUROS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;14/10/2005;07/02/2006;16/05/2005;NO;6,349999905;5,510000229;VL0010;1,870000005;1,5;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6116;58336;ESP000058336;SARIÑA;CO-6;3-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22600;MUROS;MUROS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;14/10/2005;17/02/2006;05/07/2005;NO;6,349999905;5,510000229;VL0010;1,870000005;1,5;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6117;58337;ESP000058337;MARQUES DOS;VI-4;4-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;14500;LUANCO;LUANCO;ASTURIAS;PRINCIPADO DE ASTURIAS;ALTA DEFINITIVA;;21/10/2005;08/02/2006;06/09/2005;NO;6,019999981;5,699999809;VL0010;2,720000029;1,50999999;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6118;58338;ESP000058338;ALDEBARAN UNO;CO-1;2-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22200;A CORUÑA;A CORUÑA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;21/10/2005;13/01/2006;11/08/2005;NO;6,019999981;5,050000191;VL0010;2,599999905;1,529999971;DEFINITIVO;25;18,39587975;POLIESTER;2005;
6119;58339;ESP000058339;VICTORIA UXIA UN;VILL-4;2-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23400;EL GROVE;O GROVE;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;27/10/2005;10/02/2006;30/08/2005;NO;6,199999809;;VL0010;2,309999943;1,870000005;DEFINITIVO;9,899999619;7,284768105;POLIESTER;2005;
6120;58340;ESP000058340;DIANA CINCO;4FE-4;10-01;;4;SIN CENSO ABIERTO;1;MENORES;IEO;21400;EL FERROL;FERROL;A CORUÑA;GALICIA;ALTA DEFINITIVA;;27/10/2005;27/10/2005;30/06/2001;NO;4,5;;VL0010;1,659999967;0,75999999;DEFINITIVO;40;29,43340683;POLIESTER;;
6121;58341;ESP000058341;CELIA G;CO-4;6-04;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22410;CAMELLE;CAMELLE;A CORUÑA;GALICIA;ALTA DEFINITIVA;;02/11/2005;08/11/2005;30/11/2004;NO;6,03000021;;VL0010;2,809999943;1,519999981;DEFINITIVO;40;29,43340683;POLIESTER;2004;
6122;58344;ESP000058344;VAI BEN;VILL-1;4-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23110;CARREIRA-AGUIÑO;AGUIÑO;A CORUÑA;GALICIA;ALTA DEFINITIVA;;08/11/2005;08/11/2005;19/05/2005;NO;6,03000021;5,599999905;VL0010;2,809999943;1,519999981;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6123;58345;ESP000058345;CONDE DOUS;VILL-3;1-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23320;RIANJO;RIANXO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;14/11/2005;12/12/2005;21/04/2005;NO;6,099999905;;VL0010;1,99000001;1,629999995;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6124;58347;ESP000058347;RIA DE MUROS DOS;CO-7;3-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23320;RIANJO;RIANXO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;16/11/2005;13/01/2006;17/05/2005;NO;5,960000038;;VL0010;2,700000048;1,5;DEFINITIVO;25;18,39587975;POLIESTER;2005;
6125;58350;ESP000058350;MARIA ESTHER DOS;CO-7;20-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;28/11/2005;04/05/2007;08/08/2005;NO;6,349999905;;VL0010;1,870000005;1,5;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6126;58352;ESP000058352;BUGI;VILL-3;6-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23340;VILLANUEVA;VILANOVA;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;12/12/2005;06/02/2006;23/09/2005;NO;4,900000095;;VL0010;0,839999974;0,680000007;DEFINITIVO;8;5,886681557;POLIESTER;2005;
6127;58354;ESP000058354;ALEXIS C.F.;VI-1;1-04;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24130;COMBARRO;COMBARRO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;23/12/2005;16/02/2006;23/06/2005;NO;6,03000021;5,329999924;VL0010;2,700000048;1,529999971;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6128;58358;ESP000058358;SANTA MARIÑA;CO-4;5-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22410;CAMELLE;CAMELLE;A CORUÑA;GALICIA;ALTA DEFINITIVA;;04/01/2006;10/03/2006;09/11/2005;NO;6,139999866;5,800000191;VL0010;2,779999971;1,629999995;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6129;58361;ESP000058361;JUYSAN;VILL-1;9-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23100;STA. EUGENIA RIVEIRA;RIBEIRA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;24/01/2006;16/06/2006;27/06/2005;NO;6,099999905;5,449999809;VL0010;2,640000105;1,50999999;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6130;58362;ESP000058362;MICHELLE P;VILL-1;23-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;23100;STA. EUGENIA RIVEIRA;RIBEIRA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;26/01/2006;12/05/2006;08/11/2005;NO;6,03000021;5,599999905;VL0010;2,809999943;1,519999981;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6131;58363;ESP000058363;NUEVO ANAMAR;CO-4;9-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22410;CAMELLE;CAMELLE;A CORUÑA;GALICIA;ALTA DEFINITIVA;;26/01/2006;26/01/2006;12/12/2005;NO;6,369999886;5,519999981;VL0010;2,130000114;1,700000048;DEFINITIVO;27;19,8675499;POLIESTER;2005;
6132;58365;ESP000058365;KIKO P;CO-2;7-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22200;A CORUÑA;A CORUÑA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;01/02/2006;12/05/2006;02/11/2005;NO;6,03000021;5,599999905;VL0010;2,779999971;1,5;DEFINITIVO;25;18,39587975;POLIESTER;2005;
6133;58366;ESP000058366;DANI DOS;CO-7;18-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22710;PORTOSIN;PORTOSIN;A CORUÑA;GALICIA;ALTA DEFINITIVA;;01/02/2006;01/02/2006;31/10/2005;NO;6,820000172;6,150000095;VL0010;2,539999962;1,590000033;DEFINITIVO;15;11,03752804;POLIESTER;2004;
6134;58368;ESP000058368;CHO UNO;CO-2;9-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22200;A CORUÑA;A CORUÑA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;06/02/2006;10/05/2006;11/10/2005;NO;5,599999905;5,199999809;VL0010;2,539999962;1,029999971;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6135;58369;ESP000058369;PERCEBEIRA;CO-4;9-04;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22400;CAMARIÑAS;CAMARIÑAS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;07/02/2006;24/03/2006;29/12/2005;NO;6,099999905;5,449999809;VL0010;2,640000105;1,580000043;DEFINITIVO;30;22,07505608;POLIESTER;2004;
6136;58370;ESP000058370;ELVIRA DOUS;VI-3;7-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24300;BUEU;BUEU;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;09/02/2006;05/11/2007;21/11/2005;NO;6,75;5,800000191;VL0010;2,730000019;1,899999976;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6137;58371;ESP000058371;A PERCEBEIRA;CO-4;10-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22410;CAMELLE;CAMELLE;A CORUÑA;GALICIA;ALTA DEFINITIVA;;09/02/2006;09/02/2006;23/12/2005;NO;6,400000095;;VL0010;2;1,519999981;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6138;58372;ESP000058372;THOR UNO;CO-7;19-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22710;PORTOSIN;PORTOSIN;A CORUÑA;GALICIA;ALTA DEFINITIVA;;09/02/2006;09/02/2006;24/11/2005;NO;6,739999771;5,730000019;VL0010;2,49000001;1,909999967;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6139;58374;ESP000058374;BAJERIÑAS DE NYLON;CO-4;4-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22530;LIRA-CARNOTA;CARNOTA (LIRA);A CORUÑA;GALICIA;ALTA DEFINITIVA;;20/02/2006;10/03/2006;17/01/2006;NO;6,090000153;5,800000191;VL0010;2,700000048;1,549999952;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6140;58378;ESP000058378;SIAVO;CO-7;12-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;24/02/2006;11/04/2007;24/06/2005;NO;6,099999905;5,699999809;VL0010;3,069999933;1,549999952;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6141;58379;ESP000058379;NEDENSE;FE-4;12-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;21400;EL FERROL;FERROL;A CORUÑA;GALICIA;ALTA DEFINITIVA;;28/02/2006;16/03/2006;22/10/2005;NO;6,400000095;5,550000191;VL0010;1,980000019;1,690000057;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6142;58381;ESP000058381;MAIKEL;CO-4;8-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22400;CAMARIÑAS;CAMARIÑAS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;03/03/2006;30/03/2006;07/09/2005;NO;6,099999905;5,699999809;VL0010;3,279999971;1,789999962;DEFINITIVO;25;18,39587975;POLIESTER;2005;
6143;58389;ESP000058389;CEAN;CO-3;1-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22300;CORME;CORME;A CORUÑA;GALICIA;ALTA DEFINITIVA;;14/03/2006;10/04/2006;16/11/2005;NO;6,800000191;5,900000095;VL0010;3,809999943;1,99000001;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6144;58392;ESP000058392;EFRAIN;CO-7;7-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;17/03/2006;12/05/2006;27/06/2005;NO;6,099999905;5,699999809;VL0010;3,069999933;1,539999962;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6145;58393;ESP000058393;MARLA;CO-7;9-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;21/03/2006;05/05/2006;27/06/2005;NO;6,099999905;;VL0010;3,069999933;1,570000052;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6146;58397;ESP000058397;A BARDA UN;CO-3;5-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22300;CORME;CORME;A CORUÑA;GALICIA;ALTA DEFINITIVA;;27/03/2006;19/05/2006;18/02/2006;NO;6,800000191;;VL0010;3,809999943;1,99000001;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6147;58398;ESP000058398;BEATRIZ J B;CO-2;1-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22200;A CORUÑA;A CORUÑA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;28/03/2006;12/05/2006;08/07/2005;NO;6,03000021;5,599999905;VL0010;2,49000001;1,519999981;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6148;58399;ESP000058399;VENTISCA;CO-7;10-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;28/03/2006;28/03/2006;07/10/2005;NO;6,099999905;;VL0010;1,980000019;1,590000033;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6149;58402;ESP000058402;OS GALLOS;FE-4;15-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;21310;CARIÑO;CARIÑO;A CORUÑA;GALICIA;ALTA DEFINITIVA;;29/03/2006;29/03/2006;20/10/2005;NO;6,03000021;;VL0010;2,809999943;1,519999981;DEFINITIVO;50;36,79175949;POLIESTER;2005;
6150;58403;ESP000058403;SERGIO JOEL;CO-4;2-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22410;CAMELLE;CAMELLE;A CORUÑA;GALICIA;ALTA DEFINITIVA;;29/03/2006;29/03/2006;07/03/2006;NO;6,099999905;5,800000191;VL0010;2,779999971;1,50999999;DEFINITIVO;40;29,43340683;POLIESTER;2005;
6151;58404;ESP000058404;ROSAL;CO-4;3-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22410;CAMELLE;CAMELLE;A CORUÑA;GALICIA;ALTA DEFINITIVA;;30/03/2006;27/04/2006;07/03/2006;NO;6,099999905;5,800000191;VL0010;2,779999971;1,5;DEFINITIVO;25;18,39587975;POLIESTER;2005;
6152;58405;ESP000058405;NAROA;CO-3;4-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22510;EL PINDO;CARNOTA (O PINDO);A CORUÑA;GALICIA;ALTA DEFINITIVA;;04/04/2006;09/05/2006;26/01/2006;NO;6,019999981;;VL0010;2,619999886;1,50999999;DEFINITIVO;15;11,03752804;POLIESTER;2005;
6153;58407;ESP000058407;MONICA DOS;CO-6;10-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22600;MUROS;MUROS;A CORUÑA;GALICIA;ALTA DEFINITIVA;;06/04/2006;06/04/2006;26/01/2006;NO;6,019999981;;VL0010;2,450000048;1,529999971;DEFINITIVO;25;18,39587975;POLIESTER;2005;
6154;58408;ESP000058408;VIRO;CO-7;24-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;22700;NOYA;NOIA;A CORUÑA;GALICIA;ALTA DEFINITIVA;;17/04/2006;17/04/2006;09/01/2006;NO;6,579999924;;VL0010;2,24000001;1,730000019;DEFINITIVO;30;22,07505608;POLIESTER;2005;
6155;58409;ESP000058409;CISNE DE PLATA;VI-1;10-05;;3;ARTES MENORES EN CANTABRICO NW;1;MENORES;IEO;24140;CAMPELO;CAMPELO;PONTEVEDRA;GALICIA;ALTA DEFINITIVA;;25/04/2006;12/05/2006;02/11/2005;NO;6,800000191;;VL0010;2,809999943;2,119999886;DEFINITIVO;22;16,18837357;POLIESTER;2005;
